,df_australia,train_australia,test_australia,predictions_australia,forecast_australia,forecast_yearly_avg_australia,10_years_mean_australia,df_austria,train_austria,test_austria,predictions_austria,forecast_austria,forecast_yearly_avg_austria,10_years_mean_austria,df_canada,train_canada,test_canada,predictions_canada,forecast_canada,forecast_yearly_avg_canada,10_years_mean_canada,df_denmark_europe,train_denmark_europe,test_denmark_europe,predictions_denmark_europe,forecast_denmark_europe,forecast_yearly_avg_denmark_europe,10_years_mean_denmark_europe,df_estonia,train_estonia,test_estonia,predictions_estonia,forecast_estonia,forecast_yearly_avg_estonia,10_years_mean_estonia,df_finland,train_finland,test_finland,predictions_finland,forecast_finland,forecast_yearly_avg_finland,10_years_mean_finland,df_germany,train_germany,test_germany,predictions_germany,forecast_germany,forecast_yearly_avg_germany,10_years_mean_germany,df_italy,train_italy,test_italy,predictions_italy,forecast_italy,forecast_yearly_avg_italy,10_years_mean_italy,df_netherlands_europe,train_netherlands_europe,test_netherlands_europe,predictions_netherlands_europe,forecast_netherlands_europe,forecast_yearly_avg_netherlands_europe,10_years_mean_netherlands_europe,df_new_zealand,train_new_zealand,test_new_zealand,predictions_new_zealand,forecast_new_zealand,forecast_yearly_avg_new_zealand,10_years_mean_new_zealand,df_norway,train_norway,test_norway,predictions_norway,forecast_norway,forecast_yearly_avg_norway,10_years_mean_norway,df_portugal,train_portugal,test_portugal,predictions_portugal,forecast_portugal,forecast_yearly_avg_portugal,10_years_mean_portugal,df_slovenia,train_slovenia,test_slovenia,predictions_slovenia,forecast_slovenia,forecast_yearly_avg_slovenia,10_years_mean_slovenia,df_south_africa,train_south_africa,test_south_africa,predictions_south_africa,forecast_south_africa,forecast_yearly_avg_south_africa,10_years_mean_south_africa,df_switzerland,train_switzerland,test_switzerland,predictions_switzerland,forecast_switzerland,forecast_yearly_avg_switzerland,10_years_mean_switzerland,global_avg,global_avg,global_avg,SARIMA predictions for global average,SARIMA forecast for global average,SARIMA forecast for Switzerland,avg_temp
1985-03-01,26.761,26.761,,,,,21.944733333333332,0.999,0.999,,,,,6.3604,-14.457,-14.457,,,,,-4.5927999999999995,1.4220000000000002,1.4220000000000002,,,,,7.947008333333333,-1.819,-1.819,,,,,4.901274999999999,-4.913,-4.913,,,,,1.1625249999999998,2.9810000000000003,2.9810000000000003,,,,,8.355516666666666,7.327000000000001,7.327000000000001,,,,,12.7478,3.91,3.91,,,,,9.302066666666667,13.795,13.795,,,,,10.618033333333333,-5.237,-5.237,,,,,0.10814166666666665,10.559,10.559,,,,,14.827541666666665,4.464,4.464,,,,,9.709608333333334,20.495,20.495,,,,,17.58699166666667,1.5220000000000002,1.5220000000000002,,,,,7.107758333333334,16.620867768595037,16.620867768595037,,,,,7.107758333333334
1985-04-01,22.116,22.116,,,,,21.94760833333333,6.138999999999999,6.138999999999999,,,,,6.366416666666667,-7.6019999999999985,-7.6019999999999985,,,,,-4.601175,4.961,4.961,,,,,7.942616666666667,2.275,2.275,,,,,4.880908333333334,-2.1140000000000003,-2.1140000000000003,,,,,1.1417916666666665,7.752000000000002,7.752000000000002,,,,,8.362675,11.295,11.295,,,,,12.751483333333335,8.122,8.122,,,,,9.309899999999999,11.486,11.486,,,,,10.614383333333333,-3.444,-3.444,,,,,0.09798333333333333,13.808,13.808,,,,,14.836891666666666,9.105,9.105,,,,,9.708300000000001,17.748,17.748,,,,,17.59326666666667,6.579,6.579,,,,,7.111725000000001,18.749814049586764,18.749814049586764,,,,,7.111725000000001
1985-05-01,18.494,18.494,,,,,21.947350000000004,12.04,12.04,,,,,6.3666583333333335,3.341,3.341,,,,,-4.604866666666666,11.602,11.602,,,,,7.946166666666667,10.705,10.705,,,,,4.861683333333333,5.448,5.448,,,,,1.1148333333333333,13.533,13.533,,,,,8.373716666666667,15.492,15.492,,,,,12.752058333333334,13.029000000000002,13.029000000000002,,,,,9.326233333333333,8.42,8.42,,,,,10.606725,3.787,3.787,,,,,0.09763333333333334,14.678999999999998,14.678999999999998,,,,,14.835658333333333,15.075,15.075,,,,,9.706125000000002,14.265999999999998,14.265999999999998,,,,,17.596958333333337,10.845999999999998,10.845999999999998,,,,,7.111975,20.935884297520666,20.935884297520666,,,,,7.111975
1985-06-01,14.357,14.357,,,,,21.942675,12.64,12.64,,,,,6.3634916666666665,9.324,9.324,,,,,-4.616841666666668,13.791,13.791,,,,,7.9392249999999995,14.228,14.228,,,,,4.860408333333334,12.302,12.302,,,,,1.1226583333333333,13.86,13.86,,,,,8.364441666666666,19.005,19.005,,,,,12.759533333333334,13.617,13.617,,,,,9.316008333333334,7.292999999999999,7.292999999999999,,,,,10.621216666666665,8.464,8.464,,,,,0.108475,19.51,19.51,,,,,14.840933333333334,16.426,16.426,,,,,9.704258333333334,11.882,11.882,,,,,17.597358333333332,12.978000000000002,12.978000000000002,,,,,7.111816666666668,21.85035537190084,21.85035537190084,,,,,7.111816666666668
1985-07-01,14.510000000000002,14.510000000000002,,,,,21.928633333333334,17.054000000000002,17.054000000000002,,,,,6.370499999999999,12.6,12.6,,,,,-4.628583333333333,16.385,16.385,,,,,7.931491666666667,16.252000000000002,16.252000000000002,,,,,4.844966666666666,15.11,15.11,,,,,1.1241583333333334,17.692999999999998,17.692999999999998,,,,,8.357608333333333,23.332,23.332,,,,,12.770733333333334,17.069000000000003,17.069000000000003,,,,,9.309725000000002,6.672999999999999,6.672999999999999,,,,,10.632274999999998,11.497,11.497,,,,,0.115275,22.301,22.301,,,,,14.844224999999998,20.697000000000006,20.697000000000006,,,,,9.712124999999999,11.127,11.127,,,,,17.59991666666667,17.880000000000006,17.880000000000006,,,,,7.121625,22.641103305785116,22.641103305785116,,,,,7.121625
1985-08-01,16.939,16.939,,,,,21.936183333333336,15.908,15.908,,,,,6.371316666666667,10.741,10.741,,,,,-4.633375,15.925999999999998,15.925999999999998,,,,,7.901974999999999,17.279999999999998,17.279999999999998,,,,,4.846291666666667,14.241,14.241,,,,,1.1358416666666666,16.76,16.76,,,,,8.336475,22.338,22.338,,,,,12.778533333333334,16.116,16.116,,,,,9.278691666666667,6.603,6.603,,,,,10.627441666666666,10.156,10.156,,,,,0.11119166666666666,21.659,21.659,,,,,14.838183333333335,19.977,19.977,,,,,9.720975000000001,14.459,14.459,,,,,17.616658333333337,16.136,16.136,,,,,7.118425,22.791958677685955,22.791958677685955,,,,,7.118425
1985-09-01,18.907,18.907,,,,,21.925825,13.012,13.012,,,,,6.356841666666667,5.58,5.58,,,,,-4.6335999999999995,12.319,12.319,,,,,7.881125,10.543,10.543,,,,,4.817841666666666,8.24,8.24,,,,,1.1204916666666667,13.966,13.966,,,,,8.318758333333333,20.154,20.154,,,,,12.779291666666666,14.371,14.371,,,,,9.267774999999999,9.119,9.119,,,,,10.631516666666666,5.029,5.029,,,,,0.09974166666666667,22.537,22.537,,,,,14.872708333333334,16.741,16.741,,,,,9.711683333333333,16.608,16.608,,,,,17.611550000000005,14.528,14.528,,,,,7.118458333333334,21.477107438016528,21.477107438016528,,,,,7.118458333333334
1985-10-01,22.277,22.277,,,,,21.935891666666667,6.9110000000000005,6.9110000000000005,,,,,6.361816666666667,-2.619,-2.619,,,,,-4.638450000000001,10.15,10.15,,,,,7.890975,7.620999999999999,7.620999999999999,,,,,4.833683333333332,3.627,3.627,,,,,1.1326166666666668,9.108,9.108,,,,,8.330533333333333,14.63,14.63,,,,,12.789591666666666,10.553,10.553,,,,,9.281775000000001,9.759,9.759,,,,,10.626591666666664,1.915,1.915,,,,,0.107825,17.534000000000002,17.534000000000002,,,,,14.881808333333334,10.434,10.434,,,,,9.715883333333332,19.923,19.923,,,,,17.631741666666667,8.647,8.647,,,,,7.134658333333334,19.33366942148761,19.33366942148761,,,,,7.134658333333334
1985-11-01,25.777,25.777,,,,,21.939016666666664,-0.9960000000000002,-0.9960000000000002,,,,,6.349183333333333,-15.259,-15.259,,,,,-4.665041666666667,2.256,2.256,,,,,7.8696166666666665,-1.216,-1.216,,,,,4.823458333333333,-4.672,-4.672,,,,,1.1101416666666668,0.8209999999999997,0.8209999999999997,,,,,8.312000000000001,8.686,8.686,,,,,12.790291666666667,2.694,2.694,,,,,9.258925,12.194,12.194,,,,,10.631466666666666,-5.994,-5.994,,,,,0.08021666666666667,11.445,11.445,,,,,14.879541666666666,3.115,3.115,,,,,9.706633333333334,21.983,21.983,,,,,17.64689166666667,-0.0349999999999997,-0.0349999999999997,,,,,7.114491666666667,16.853198347107433,16.853198347107433,,,,,7.114491666666667
1985-12-01,27.181,27.181,,,,,21.942558333333334,0.5310000000000006,0.5310000000000006,,,,,6.3750583333333335,-18.003999999999994,-18.003999999999994,,,,,-4.638391666666667,2.419,2.419,,,,,7.856091666666667,-5.35,-5.35,,,,,4.78995,-13.457,-13.457,,,,,1.0573583333333334,3.443,3.443,,,,,8.333283333333334,7.301,7.301,,,,,12.8003,5.494999999999999,5.494999999999999,,,,,9.275516666666668,14.911,14.911,,,,,10.647058333333332,-10.492,-10.492,,,,,0.04563333333333334,9.545,9.545,,,,,14.899474999999999,4.064,4.064,,,,,9.730491666666667,21.513,21.513,,,,,17.65289166666667,1.5309999999999997,1.5309999999999997,,,,,7.139341666666668,15.167020661157032,15.167020661157032,,,,,7.139341666666668
1986-01-01,28.002,28.002,,,,,21.95633333333333,-3.3110000000000004,-3.3110000000000004,,,,,6.362966666666667,-20.801,-20.801,,,,,-4.6225,-1.033,-1.033,,,,,7.841816666666667,-6.0440000000000005,-6.0440000000000005,,,,,4.812141666666665,-14.335,-14.335,,,,,1.0647166666666665,-0.199,-0.199,,,,,8.324275,4.81,4.81,,,,,12.801516666666666,2.011,2.011,,,,,9.261366666666667,16.995,16.995,,,,,10.665533333333334,-12.028,-12.028,,,,,0.031358333333333335,8.214,8.214,,,,,14.904633333333333,0.0849999999999999,0.0849999999999999,,,,,9.726008333333334,23.359,23.359,,,,,17.663733333333333,-1.4299999999999995,-1.4299999999999995,,,,,7.133383333333333,14.39654958677686,14.39654958677686,,,,,7.133383333333333
1986-02-01,28.237,28.237,,,,,21.968541666666667,-7.417999999999998,-7.417999999999998,,,,,6.314525000000001,-19.634,-19.634,,,,,-4.6084249999999995,-4.431000000000001,-4.431000000000001,,,,,7.801125,-11.248,-11.248,,,,,4.780225,-13.56,-13.56,,,,,1.0342166666666666,-6.281000000000001,-6.281000000000001,,,,,8.267916666666666,3.64,3.64,,,,,12.780349999999999,-3.87,-3.87,,,,,9.206999999999999,15.839,15.839,,,,,10.687458333333332,-10.91,-10.91,,,,,-0.007066666666666658,8.991999999999997,8.991999999999997,,,,,14.895666666666667,-2.958,-2.958,,,,,9.692583333333335,22.306,22.306,,,,,17.669150000000002,-5.582999999999999,-5.582999999999999,,,,,7.0851,14.413053719008275,14.413053719008275,,,,,7.0851
1986-03-01,27.437,27.437,,,,,21.986466666666665,0.904,0.904,,,,,6.324183333333334,-15.062,-15.062,,,,,-4.5904,1.642,1.642,,,,,7.811591666666667,-0.1930000000000001,-0.1930000000000001,,,,,4.811325,-2.524,-2.524,,,,,1.0816166666666664,3.17,3.17,,,,,8.280825,8.007,8.007,,,,,12.790433333333334,3.988,3.988,,,,,9.214658333333334,14.052,14.052,,,,,10.687441666666667,-3.826,-3.826,,,,,0.008675000000000007,10.875,10.875,,,,,14.891700000000002,3.438,3.438,,,,,9.702991666666668,21.027,21.027,,,,,17.675358333333335,2.192,2.192,,,,,7.087783333333334,16.752239669421478,16.752239669421478,,,,,7.087783333333334
1986-04-01,22.686,22.686,,,,,21.99638333333333,6.722,6.722,,,,,6.329624999999999,-6.46,-6.46,,,,,-4.610416666666667,4.476,4.476,,,,,7.801541666666666,4.17,4.17,,,,,4.821475,-0.632,-0.632,,,,,1.0801666666666665,6.3980000000000015,6.3980000000000015,,,,,8.274008333333333,10.848999999999998,10.848999999999998,,,,,12.794183333333333,5.924,5.924,,,,,9.203925,12.211,12.211,,,,,10.694374999999999,-3.451,-3.451,,,,,-0.005183333333333329,10.107,10.107,,,,,14.877591666666666,9.951,9.951,,,,,9.707991666666665,18.443,18.443,,,,,17.685358333333333,4.663,4.663,,,,,7.075116666666667,18.924037190082664,18.924037190082664,,,,,7.075116666666667
1986-05-01,19.127,19.127,,,,,22.010466666666666,13.709,13.709,,,,,6.348333333333334,3.432,3.432,,,,,-4.607708333333334,11.535,11.535,,,,,7.804475,11.62,11.62,,,,,4.828666666666666,7.854,7.854,,,,,1.0761333333333334,14.419,14.419,,,,,8.283875,17.668,17.668,,,,,12.811891666666668,13.111,13.111,,,,,9.204600000000001,8.703,8.703,,,,,10.698558333333333,4.995,4.995,,,,,-0.006349999999999996,16.799,16.799,,,,,14.882258333333334,17.214000000000002,17.214000000000002,,,,,9.731958333333333,15.461,15.461,,,,,17.699025000000002,13.022,13.022,,,,,7.084016666666668,21.017615702479343,21.017615702479343,,,,,7.084016666666668
1986-06-01,15.629,15.629,,,,,22.0196,14.175999999999998,14.175999999999998,,,,,6.3386249999999995,8.211,8.211,,,,,-4.6185,14.995,14.995,,,,,7.803041666666667,16.766000000000002,16.766000000000002,,,,,4.861108333333333,15.359000000000002,15.359000000000002,,,,,1.1160333333333334,16.063,16.063,,,,,8.270791666666666,19.023,19.023,,,,,12.806633333333334,15.991,15.991,,,,,9.192258333333335,6.315,6.315,,,,,10.706241666666667,10.132,10.132,,,,,0.007600000000000007,19.597,19.597,,,,,14.865658333333332,17.273,17.273,,,,,9.726125,11.838,11.838,,,,,17.706799999999998,14.701,14.701,,,,,7.068091666666667,22.124429752066117,22.124429752066117,,,,,7.068091666666667
1986-07-01,14.179,14.179,,,,,22.017725,15.639,15.639,,,,,6.325383333333333,12.331,12.331,,,,,-4.624083333333333,16.141000000000002,16.141000000000002,,,,,7.784941666666667,17.375999999999998,17.375999999999998,,,,,4.86845,15.497,15.497,,,,,1.1281999999999999,17.425,17.425,,,,,8.251916666666666,21.725,21.725,,,,,12.806441666666668,16.952,16.952,,,,,9.173341666666667,5.196000000000001,5.196000000000001,,,,,10.702641666666667,10.774,10.774,,,,,0.0043499999999999876,23.01,23.01,,,,,14.870208333333332,19.185,19.185,,,,,9.71675,11.337,11.337,,,,,17.712875,16.362000000000002,16.362000000000002,,,,,7.056966666666668,22.60027272727274,22.60027272727274,,,,,7.056966666666668
1986-08-01,15.436,15.436,,,,,22.016925,16.117,16.117,,,,,6.3495,10.933,10.933,,,,,-4.628125,15.179,15.179,,,,,7.766266666666667,15.137,15.137,,,,,4.867108333333333,11.39,11.39,,,,,1.111575,16.715999999999998,16.715999999999998,,,,,8.25175,22.913,22.913,,,,,12.835408333333334,15.793,15.793,,,,,9.156033333333333,6.087000000000001,6.087000000000001,,,,,10.695325,8.902000000000003,8.902000000000003,,,,,-0.008300000000000004,20.851,20.851,,,,,14.861433333333334,20.313,20.313,,,,,9.7501,13.868,13.868,,,,,17.728375000000003,16.026,16.026,,,,,7.069975,22.727016528925624,22.727016528925624,,,,,7.069975
1986-09-01,19.893,19.893,,,,,22.026583333333335,11.831,11.831,,,,,6.358999999999999,4.707999999999998,4.707999999999998,,,,,-4.640891666666667,11.263,11.263,,,,,7.753733333333333,8.543,8.543,,,,,4.857666666666666,5.282,5.282,,,,,1.1088416666666667,11.81,11.81,,,,,8.240458333333333,18.977,18.977,,,,,12.854258333333332,11.768999999999998,11.768999999999998,,,,,9.136725,8.359,8.359,,,,,10.699516666666666,3.603,3.603,,,,,-0.011183333333333333,20.495,20.495,,,,,14.880008333333333,15.143,15.143,,,,,9.758700000000001,16.486,16.486,,,,,17.72739166666667,12.773,12.773,,,,,7.0836500000000004,21.353404958677682,21.353404958677682,,,,,7.0836500000000004
1986-10-01,21.83,21.83,,,,,22.030658333333335,7.661,7.661,,,,,6.354150000000001,-3.1790000000000003,-3.1790000000000003,,,,,-4.641566666666666,9.438,9.438,,,,,7.756691666666667,5.924,5.924,,,,,4.895983333333333,3.268,3.268,,,,,1.1460666666666666,9.868,9.868,,,,,8.242,15.05,15.05,,,,,12.861591666666666,11.379,11.379,,,,,9.138591666666667,10.827,10.827,,,,,10.711383333333334,1.6909999999999998,1.6909999999999998,,,,,0.0008333333333333322,17.0,17.0,,,,,14.905483333333333,10.664,10.664,,,,,9.75545,18.435,18.435,,,,,17.73418333333333,9.344,9.344,,,,,7.089016666666667,19.447454545454537,19.447454545454537,,,,,7.089016666666667
1986-11-01,25.426,25.426,,,,,22.038191666666666,2.505,2.505,,,,,6.353633333333334,-15.663,-15.663,,,,,-4.680458333333333,7.1770000000000005,7.1770000000000005,,,,,7.771208333333334,3.1910000000000003,3.1910000000000003,,,,,4.916991666666666,0.1480000000000001,0.1480000000000001,,,,,1.1803583333333334,5.892,5.892,,,,,8.25175,9.805,9.805,,,,,12.867891666666667,8.007,8.007,,,,,9.149558333333333,12.394,12.394,,,,,10.723741666666665,-1.824,-1.824,,,,,0.017425000000000003,11.739,11.739,,,,,14.919208333333334,5.952999999999999,5.952999999999999,,,,,9.750458333333334,19.966,19.966,,,,,17.743483333333334,3.996,3.996,,,,,7.099275000000001,17.03453305785123,17.03453305785123,,,,,7.099275000000001
1986-12-01,27.237,27.237,,,,,22.032541666666667,-2.732,-2.732,,,,,6.365141666666667,-16.942999999999998,-16.942999999999998,,,,,-4.643741666666667,2.661,2.661,,,,,7.793941666666667,-6.597,-6.597,,,,,4.897583333333333,-13.618,-13.618,,,,,1.1338000000000001,1.7399999999999998,1.7399999999999998,,,,,8.276741666666668,5.127000000000001,5.127000000000001,,,,,12.863266666666666,4.666,4.666,,,,,9.177758333333335,14.341,14.341,,,,,10.727208333333333,-8.567,-8.567,,,,,0.013908333333333337,9.081,9.081,,,,,14.913391666666666,-0.128,-0.128,,,,,9.745183333333333,22.934,22.934,,,,,17.752008333333333,-0.241,-0.241,,,,,7.118399999999999,14.823214876033056,14.823214876033056,,,,,7.118399999999999
1987-01-01,28.172,28.172,,,,,22.033166666666666,-7.272,-7.272,,,,,6.326333333333333,-18.986,-18.986,,,,,-4.633783333333333,-4.544,-4.544,,,,,7.758349999999999,-16.483,-16.483,,,,,4.815574999999999,-20.004,-20.004,,,,,1.0511,-5.984,-5.984,,,,,8.225583333333333,3.752,3.752,,,,,12.847266666666666,-2.967,-2.967,,,,,9.132683333333334,16.418,16.418,,,,,10.746316666666667,-12.468,-12.468,,,,,-0.013458333333333334,8.231,8.231,,,,,14.911808333333333,-3.1660000000000004,-3.1660000000000004,,,,,9.7029,23.283,23.283,,,,,17.752308333333335,-5.099,-5.099,,,,,7.086500000000001,13.853033057851237,13.853033057851237,,,,,7.086500000000001
1987-02-01,27.085,27.085,,,,,22.023566666666667,-2.356,-2.356,,,,,6.301066666666667,-17.908,-17.908,,,,,-4.639916666666666,-0.24,-0.24,,,,,7.7551499999999995,-5.5630000000000015,-5.5630000000000015,,,,,4.8313749999999995,-11.864,-11.864,,,,,1.0521416666666668,-0.391,-0.391,,,,,8.197366666666666,5.629,5.629,,,,,12.83005,1.7680000000000002,1.7680000000000002,,,,,9.109016666666667,14.886,14.886,,,,,10.742866666666666,-9.506,-9.506,,,,,-0.006616666666666671,9.57,9.57,,,,,14.905283333333333,1.124,1.124,,,,,9.674791666666666,24.017,24.017,,,,,17.760583333333333,-0.5820000000000001,-0.5820000000000001,,,,,7.0647833333333345,15.565657024793385,15.565657024793385,,,,,7.0647833333333345
1987-03-01,25.006,25.006,,,,,22.0208,-2.7910000000000004,-2.7910000000000004,,,,,6.234666666666667,-14.274,-14.274,,,,,-4.652316666666667,-1.068,-1.068,,,,,7.713333333333334,-6.239,-6.239,,,,,4.792483333333333,-8.603,-8.603,,,,,1.0255,-0.2520000000000002,-0.2520000000000002,,,,,8.14215,4.973000000000001,4.973000000000001,,,,,12.788866666666667,1.8230000000000004,1.8230000000000004,,,,,9.066616666666668,13.399,13.399,,,,,10.735083333333334,-7.928999999999999,-7.928999999999999,,,,,-0.02543333333333333,12.717,12.717,,,,,14.911375,0.8029999999999999,0.8029999999999999,,,,,9.613908333333335,21.778,21.778,,,,,17.77606666666667,-0.1569999999999995,-0.1569999999999995,,,,,7.018308333333334,16.338698347107435,16.338698347107435,,,,,7.018308333333334
1987-04-01,23.142,23.142,,,,,22.03211666666667,7.051,7.051,,,,,6.254441666666667,-4.718,-4.718,,,,,-4.650833333333333,6.5310000000000015,6.5310000000000015,,,,,7.727458333333334,2.678,2.678,,,,,4.787941666666667,-0.5760000000000001,-0.5760000000000001,,,,,1.03015,9.115,9.115,,,,,8.170066666666667,11.424,11.424,,,,,12.796475,9.992,9.992,,,,,9.097125,11.257,11.257,,,,,10.735149999999999,-0.989,-0.989,,,,,-0.00034999999999999566,14.233,14.233,,,,,14.916441666666666,10.061,10.061,,,,,9.629950000000001,18.965,18.965,,,,,17.780766666666672,7.747000000000001,7.747000000000001,,,,,7.041658333333334,19.093421487603315,19.093421487603315,,,,,7.041658333333334
1987-05-01,18.155,18.155,,,,,22.034991666666667,9.099,9.099,,,,,6.237916666666667,2.316,2.316,,,,,-4.667241666666667,9.636,9.636,,,,,7.713916666666667,9.602,9.602,,,,,4.777550000000001,6.037999999999999,6.037999999999999,,,,,1.0290333333333332,9.997,9.997,,,,,8.153625,13.773,13.773,,,,,12.784675,9.862,9.862,,,,,9.082175,9.358,9.358,,,,,10.754741666666668,3.1950000000000003,3.1950000000000003,,,,,-0.000374999999999992,16.901999999999994,16.901999999999994,,,,,14.934941666666667,12.893,12.893,,,,,9.619891666666666,16.320999999999998,16.320999999999998,,,,,17.807100000000002,8.604000000000001,8.604000000000001,,,,,7.030616666666666,20.85347933884297,20.85347933884297,,,,,7.030616666666666
1987-06-01,16.083000000000002,16.083000000000002,,,,,22.04774166666667,13.847,13.847,,,,,6.229758333333334,9.82,9.82,,,,,-4.668308333333333,12.184,12.184,,,,,7.6878416666666665,13.814,13.814,,,,,4.76475,11.661,11.661,,,,,1.025275,14.202,14.202,,,,,8.140633333333334,18.719,18.719,,,,,12.786166666666666,13.577,13.577,,,,,9.075333333333333,6.784,6.784,,,,,10.760108333333333,7.237999999999999,7.237999999999999,,,,,-0.003933333333333344,19.955,19.955,,,,,14.960366666666667,17.561,17.561,,,,,9.617225,11.129,11.129,,,,,17.803708333333336,12.976,12.976,,,,,7.024841666666666,22.113140495867782,22.113140495867782,,,,,7.024841666666666
1987-07-01,14.563,14.563,,,,,22.053108333333334,17.098,17.098,,,,,6.2410749999999995,13.102,13.102,,,,,-4.662908333333333,15.45,15.45,,,,,7.683341666666667,15.655,15.655,,,,,4.76465,13.658,13.658,,,,,1.0188916666666665,17.254,17.254,,,,,8.144425,23.258000000000003,23.258000000000003,,,,,12.800041666666665,16.748,16.748,,,,,9.075925,6.077999999999999,6.077999999999999,,,,,10.761899999999999,10.169,10.169,,,,,-0.0057333333333333385,22.526,22.526,,,,,14.984325,21.127,21.127,,,,,9.633500000000002,10.899,10.899,,,,,17.803925,16.908,16.908,,,,,7.034816666666667,23.18767355371898,23.18767355371898,,,,,7.034816666666667
1987-08-01,16.069000000000003,16.069000000000003,,,,,22.045008333333335,14.76,14.76,,,,,6.241791666666667,10.431,10.431,,,,,-4.665116666666666,14.622,14.622,,,,,7.671958333333333,13.691,13.691,,,,,4.7517249999999995,10.656,10.656,,,,,1.0033333333333334,15.93,15.93,,,,,8.141250000000001,22.564,22.564,,,,,12.816908333333334,16.148,16.148,,,,,9.075541666666668,7.875999999999999,7.875999999999999,,,,,10.771908333333332,8.316,8.316,,,,,-0.01795833333333333,23.079,23.079,,,,,15.012474999999998,18.69400000000001,18.69400000000001,,,,,9.635575,13.068,13.068,,,,,17.806683333333336,16.086,16.086,,,,,7.048333333333334,22.85899586776861,22.85899586776861,,,,,7.048333333333334
1987-09-01,19.668000000000006,19.668000000000006,,,,,22.05364166666667,14.826,14.826,,,,,6.278316666666667,7.093999999999999,7.093999999999999,,,,,-4.654533333333333,12.704,12.704,,,,,7.675325000000001,10.106,10.106,,,,,4.755999999999999,7.375,7.375,,,,,1.0096333333333334,15.022,15.022,,,,,8.163266666666667,21.455,21.455,,,,,12.853558333333332,14.93,14.93,,,,,9.087583333333333,8.818999999999997,8.818999999999997,,,,,10.78925,5.135,5.135,,,,,-0.015383333333333334,22.451,22.451,,,,,15.022908333333332,18.679,18.679,,,,,9.678483333333332,15.495,15.495,,,,,17.799891666666667,15.595999999999998,15.595999999999998,,,,,7.083075,22.043028925619836,22.043028925619836,,,,,7.083075
1987-10-01,23.469,23.469,,,,,22.05340833333333,8.245000000000001,8.245000000000001,,,,,6.276516666666667,-1.754,-1.754,,,,,-4.660866666666666,9.543,9.543,,,,,7.669108333333333,6.259,6.259,,,,,4.762466666666667,5.5760000000000005,5.5760000000000005,,,,,1.0469583333333332,9.455,9.455,,,,,8.15625,15.501,15.501,,,,,12.860774999999999,10.774,10.774,,,,,9.080333333333334,10.646,10.646,,,,,10.796158333333333,2.82,2.82,,,,,-0.003941666666666669,14.523,14.523,,,,,15.011858333333333,11.515,11.515,,,,,9.678308333333332,18.459,18.459,,,,,17.796858333333333,9.045,9.045,,,,,7.081308333333334,19.556809917355366,19.556809917355366,,,,,7.081308333333334
1987-11-01,26.029,26.029,,,,,22.053641666666667,2.298,2.298,,,,,6.276408333333333,-10.219,-10.219,,,,,-4.652375,5.727,5.727,,,,,7.6690000000000005,-0.087,-0.087,,,,,4.7420833333333325,-5.099,-5.099,,,,,1.0218583333333333,4.864999999999998,4.864999999999998,,,,,8.154358333333333,9.956,9.956,,,,,12.864775000000002,6.731,6.731,,,,,9.079183333333333,12.813,12.813,,,,,10.808666666666666,-4.026,-4.026,,,,,-0.013724999999999998,12.005,12.005,,,,,15.017008333333333,5.449,5.449,,,,,9.676341666666668,21.18,21.18,,,,,17.79713333333334,3.507,3.507,,,,,7.085891666666668,17.516454545454547,17.516454545454547,,,,,7.085891666666668
1987-12-01,27.428,27.428,,,,,22.050533333333338,-0.7709999999999997,-0.7709999999999997,,,,,6.290491666666667,-15.024,-15.024,,,,,-4.593999999999999,2.907,2.907,,,,,7.669808333333333,-4.024,-4.024,,,,,4.747916666666667,-10.693,-10.693,,,,,1.0014166666666666,1.858,1.858,,,,,8.155183333333333,7.114,7.114,,,,,12.877041666666667,3.987,3.987,,,,,9.07495,14.076,14.076,,,,,10.817583333333333,-7.802,-7.802,,,,,-0.03414166666666666,11.075,11.075,,,,,15.015183333333333,1.982,1.982,,,,,9.691533333333334,22.649,22.649,,,,,17.796366666666668,1.0140000000000002,1.0140000000000002,,,,,7.094433333333334,15.632144628099173,15.632144628099173,,,,,7.094433333333334
